
Gurobi 9.5.0 (linux64) logging started Sun Apr  3 20:40:03 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/MKAP_20_100_10_3_original_1h.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 320 rows, 2200 columns and 4400 nonzeros
Model fingerprint: 0xe5792e13
Variable types: 0 continuous, 2200 integer (2200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+03]
  Objective range  [9e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 20 rows and 20 columns
Presolve time: 0.02s
Presolved: 300 rows, 2180 columns, 4360 nonzeros
Variable types: 0 continuous, 2180 integer (2180 binary)
Found heuristic solution: objective -24427.00000

Root relaxation: objective -4.262829e+04, 1411 iterations, 0.02 seconds (0.02 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 683110 238223 -42188.705   91  254 -42172.000 -42259.828  0.21%   158 2566s
 684317 238583 -42183.364   79  218 -42172.000 -42259.766  0.21%   158 2570s
 685547 238923     cutoff   70      -42172.000 -42259.714  0.21%   158 2575s
 687370 239454 -42209.339   60  270 -42172.000 -42259.635  0.21%   158 2581s
 688583 239805 -42178.189   90  207 -42172.000 -42259.606  0.21%   158 2586s
 689924 240239 -42211.877   73  224 -42172.000 -42259.564  0.21%   158 2590s
 691161 240566 -42180.072   83  226 -42172.000 -42259.512  0.21%   158 2595s
 692893 241225     cutoff   96      -42172.000 -42259.449  0.21%   158 2601s
 694110 241686     cutoff   67      -42172.000 -42259.395  0.21%   158 2606s
 695299 242122 -42200.668   85  241 -42172.000 -42259.354  0.21%   158 2610s
 696643 242398 -42215.872   78  308 -42172.000 -42259.308  0.21%   158 2615s
 698431 242992     cutoff   85      -42172.000 -42259.235  0.21%   158 2621s
 699721 243406 -42186.043   84  236 -42172.000 -42259.174  0.21%   158 2626s
 700832 243769 -42196.043   87  300 -42172.000 -42259.138  0.21%   158 2630s
 702601 244254 -42204.074   92  134 -42172.000 -42259.042  0.21%   158 2636s
 703809 244521     cutoff   88      -42172.000 -42258.983  0.21%   158 2641s
 705006 244881 -42206.892   74  167 -42172.000 -42258.940  0.21%   158 2645s
 706272 245293 -42196.503   95  225 -42172.000 -42258.890  0.21%   158 2650s
 707921 245791 -42208.021   68  232 -42172.000 -42258.810  0.21%   158 2656s
 709044 246130     cutoff   74      -42172.000 -42258.764  0.21%   158 2661s
 710249 246448 -42196.321   90  233 -42172.000 -42258.711  0.21%   158 2665s
 711417 246700 -42209.124   73  205 -42172.000 -42258.643  0.21%   158 2670s
 713106 247197 -42177.428   72  296 -42172.000 -42258.570  0.21%   158 2676s
 714390 247580 -42189.197   83  249 -42172.000 -42258.530  0.21%   158 2681s
 715474 247844     cutoff   85      -42172.000 -42258.471  0.21%   158 2685s
 717356 248391 -42187.899   89  189 -42172.000 -42258.406  0.20%   158 2691s
 718484 248660     cutoff   67      -42172.000 -42258.358  0.20%   158 2696s
 719613 249007     cutoff   79      -42172.000 -42258.303  0.20%   158 2700s
 721457 249488 -42193.355   65  216 -42172.000 -42258.216  0.20%   158 2706s
 722747 249778 -42221.381   63  232 -42172.000 -42258.162  0.20%   158 2710s
 723787 250079 -42214.305   78  200 -42172.000 -42258.120  0.20%   158 2715s
 725471 250517 -42180.038   87  192 -42172.000 -42258.054  0.20%   158 2721s
 726784 250914 -42210.131   69  303 -42172.000 -42258.002  0.20%   158 2726s
 727884 251259 -42203.875   72  223 -42172.000 -42257.956  0.20%   158 2730s
 729136 251531 -42178.090   99  189 -42172.000 -42257.908  0.20%   158 2735s
 730262 251812     cutoff   83      -42172.000 -42257.853  0.20%   158 2740s
 731989 252294 -42188.858   81  299 -42172.000 -42257.798  0.20%   158 2746s
 733152 252591 -42184.319   78  197 -42172.000 -42257.754  0.20%   158 2751s
 734283 252884     cutoff   79      -42172.000 -42257.711  0.20%   158 2756s
 735423 253213 -42175.454   81  218 -42172.000 -42257.667  0.20%   158 2760s
 736627 253546 -42230.552   60  290 -42172.000 -42257.606  0.20%   158 2765s
 737871 253971 -42226.076   72  201 -42172.000 -42257.555  0.20%   158 2770s
 739776 254537 -42201.909   82  208 -42172.000 -42257.483  0.20%   158 2777s
 741039 255014 -42206.660   90  175 -42172.000 -42257.431  0.20%   158 2781s
 742343 255385 -42232.609   79  224 -42172.000 -42257.400  0.20%   158 2786s
 743541 255729 -42210.851   73  292 -42172.000 -42257.357  0.20%   158 2790s
 744779 256100 -42247.017   86  244 -42172.000 -42257.314  0.20%   158 2795s
 746620 256533     cutoff   60      -42172.000 -42257.246  0.20%   158 2801s
 747701 256821 -42174.874   81  246 -42172.000 -42257.193  0.20%   158 2805s
 748791 257151 -42243.968   89  268 -42172.000 -42257.152  0.20%   158 2810s
 749947 257492 -42227.815   91  197 -42172.000 -42257.113  0.20%   158 2815s
 751820 257956 infeasible   75      -42172.000 -42257.033  0.20%   158 2821s
 752982 258242 -42208.431   68  275 -42172.000 -42256.989  0.20%   158 2826s
 754249 258614 -42182.542   78  269 -42172.000 -42256.934  0.20%   158 2830s
 755485 258949 -42210.143   80  283 -42172.000 -42256.886  0.20%   158 2835s
 757289 259458 -42249.527   85  289 -42172.000 -42256.814  0.20%   158 2841s
 758388 259687 -42206.614   87  194 -42172.000 -42256.756  0.20%   158 2845s
 759578 259997 -42186.855   55  242 -42172.000 -42256.704  0.20%   158 2850s
 761199 260370 -42241.372   67  237 -42172.000 -42256.620  0.20%   158 2856s
 762375 260712 -42193.509   68  263 -42172.000 -42256.569  0.20%   158 2860s
 763502 260904 -42218.043  104  253 -42172.000 -42256.533  0.20%   158 2865s
 765382 261382 -42215.979   78  268 -42172.000 -42256.436  0.20%   158 2871s
 766580 261649 -42202.427   88  225 -42172.000 -42256.388  0.20%   158 2876s
 767733 261936 -42195.764   86  209 -42172.000 -42256.335  0.20%   158 2881s
 769088 262317 -42230.588   78  216 -42172.000 -42256.272  0.20%   158 2885s
 770380 262618     cutoff   81      -42172.000 -42256.208  0.20%   158 2890s
 772060 262994 -42222.705   87  270 -42172.000 -42256.127  0.20%   158 2897s
 773202 263391     cutoff   77      -42172.000 -42256.076  0.20%   158 2901s
 774470 263736     cutoff   75      -42172.000 -42256.025  0.20%   158 2905s
 775734 264130     cutoff   81      -42172.000 -42255.976  0.20%   157 2910s
 777487 264587 -42204.036   69  210 -42172.000 -42255.909  0.20%   157 2917s
 778725 264863 -42218.577   80  234 -42172.000 -42255.868  0.20%   157 2921s
 779938 265233     cutoff   82      -42172.000 -42255.820  0.20%   157 2926s
 781177 265561     cutoff   76      -42172.000 -42255.777  0.20%   157 2930s
 782948 266076 -42204.181   99  242 -42172.000 -42255.702  0.20%   157 2937s
 784258 266354 -42232.380   71  297 -42172.000 -42255.662  0.20%   157 2941s
 785412 266819 -42245.497   72  246 -42172.000 -42255.613  0.20%   157 2946s
 786712 267137 -42196.061   91  154 -42172.000 -42255.581  0.20%   157 2950s
 787803 267506 -42247.496   80  221 -42172.000 -42255.550  0.20%   157 2955s
 789103 267815 -42216.930   59  267 -42172.000 -42255.478  0.20%   157 2960s
 790954 268348 -42200.787   71  260 -42172.000 -42255.415  0.20%   157 2967s
 792214 268724 -42233.029   67  302 -42172.000 -42255.370  0.20%   157 2971s
 793426 269018     cutoff   66      -42172.000 -42255.315  0.20%   157 2976s
 794662 269266 -42205.490   72  266 -42172.000 -42255.255  0.20%   157 2980s
 795744 269523 -42248.760   65  226 -42172.000 -42255.204  0.20%   157 2985s
 796909 269767     cutoff   81      -42172.000 -42255.148  0.20%   157 2990s
 798769 270155 -42236.448   59  261 -42172.000 -42255.062  0.20%   157 2996s
 799909 270325     cutoff   64      -42172.000 -42255.013  0.20%   157 3001s
 801046 270722 -42229.693   87  153 -42172.000 -42254.953  0.20%   157 3005s
 802370 271125     cutoff   84      -42172.000 -42254.904  0.20%   157 3010s
 804253 271568 -42179.465   85  264 -42172.000 -42254.830  0.20%   157 3016s
 805331 271824 -42210.702   81  269 -42172.000 -42254.786  0.20%   157 3021s
 806531 272135 -42225.774   91  171 -42172.000 -42254.737  0.20%   157 3025s
 808337 272611 -42192.501   80  206 -42172.000 -42254.672  0.20%   157 3031s
 809505 272834 -42226.478   75  276 -42172.000 -42254.634  0.20%   157 3035s
 810597 273121 -42241.935   86  281 -42172.000 -42254.582  0.20%   157 3040s
 812519 273483     cutoff   93      -42172.000 -42254.490  0.20%   157 3046s
 813701 273784     cutoff   97      -42172.000 -42254.435  0.20%   157 3051s
 814831 274048 -42199.578   79  280 -42172.000 -42254.381  0.20%   157 3055s
 816563 274583     cutoff   88      -42172.000 -42254.320  0.20%   157 3062s
 817759 274818     cutoff   77      -42172.000 -42254.267  0.20%   157 3066s
 818894 275050 -42245.292   62  293 -42172.000 -42254.223  0.19%   157 3070s
 820166 275315 -42197.836   94  141 -42172.000 -42254.167  0.19%   157 3075s
 821705 275719     cutoff   94      -42172.000 -42254.091  0.19%   157 3081s
 822929 276039     cutoff   90      -42172.000 -42254.047  0.19%   157 3086s
 824119 276353 -42207.508   88  179 -42172.000 -42253.994  0.19%   157 3090s
 825439 276655 -42206.390   67  160 -42172.000 -42253.943  0.19%   157 3095s
 827233 277028 -42194.709   85  214 -42172.000 -42253.872  0.19%   157 3101s
 828536 277271 -42213.123   81  251 -42172.000 -42253.809  0.19%   157 3106s
 829663 277542 -42191.124   88  232 -42172.000 -42253.754  0.19%   157 3111s
 830955 277835 -42179.910   78  240 -42172.000 -42253.704  0.19%   157 3115s
 832210 278098 -42214.349   73  238 -42172.000 -42253.660  0.19%   157 3120s
 833982 278495     cutoff   90      -42172.000 -42253.573  0.19%   157 3126s
 835222 278935     cutoff   98      -42172.000 -42253.530  0.19%   157 3131s
 836438 279225 -42189.044   94  183 -42172.000 -42253.491  0.19%   157 3135s
 837598 279569 -42212.316   88  225 -42172.000 -42253.449  0.19%   157 3140s
 839477 280040 -42197.718   70  199 -42172.000 -42253.396  0.19%   157 3147s
 840689 280363 -42183.684   71  245 -42172.000 -42253.350  0.19%   157 3151s
 841898 280698 -42183.051   81  250 -42172.000 -42253.307  0.19%   157 3155s
 843491 281115 -42184.680   88  257 -42172.000 -42253.250  0.19%   157 3161s
 844675 281414 -42225.147   94  245 -42172.000 -42253.205  0.19%   157 3166s
 845864 281795     cutoff   63      -42172.000 -42253.165  0.19%   157 3170s
 847588 282349     cutoff   83      -42172.000 -42253.107  0.19%   157 3177s
 848884 282723 -42181.691   84  125 -42172.000 -42253.053  0.19%   157 3181s
 850080 283056 -42178.991   90  190 -42172.000 -42253.016  0.19%   157 3185s
 851207 283390 -42185.091   82  157 -42172.000 -42252.985  0.19%   157 3190s
 853171 283775 -42206.647   98  211 -42172.000 -42252.899  0.19%   157 3196s
 854275 284120     cutoff   81      -42172.000 -42252.859  0.19%   157 3200s
 855935 284530 -42174.522   69  213 -42172.000 -42252.785  0.19%   157 3207s
 857100 284835 -42173.076   75  274 -42172.000 -42252.742  0.19%   157 3211s
 858240 285147     cutoff   73      -42172.000 -42252.709  0.19%   157 3215s
 859941 285585     cutoff   79      -42172.000 -42252.640  0.19%   157 3221s
 861146 285936 -42185.774   85  256 -42172.000 -42252.597  0.19%   157 3226s
 862360 286263     cutoff   82      -42172.000 -42252.554  0.19%   157 3231s
 863619 286623 -42201.750   91   98 -42172.000 -42252.522  0.19%   157 3235s
 865470 286954 -42201.539   69  240 -42172.000 -42252.455  0.19%   157 3241s
 866613 287307     cutoff   80      -42172.000 -42252.421  0.19%   157 3246s
 867950 287769 infeasible   70      -42172.000 -42252.381  0.19%   157 3250s
 869145 288042 -42206.244   61  249 -42172.000 -42252.334  0.19%   157 3255s
 870881 288477     cutoff   83      -42172.000 -42252.280  0.19%   157 3261s
 872048 288753 -42247.538   90  277 -42172.000 -42252.224  0.19%   157 3266s
 873253 289058 -42178.369   67  263 -42172.000 -42252.177  0.19%   157 3270s
 874485 289526     cutoff   94      -42172.000 -42252.123  0.19%   157 3275s
 876330 289851 -42209.028   81  206 -42172.000 -42252.053  0.19%   157 3282s
 877490 290162 -42215.058   81  197 -42172.000 -42251.999  0.19%   157 3286s
 878700 290403 -42223.055   66  261 -42172.000 -42251.957  0.19%   157 3290s
 879996 290809     cutoff   79      -42172.000 -42251.919  0.19%   157 3295s
 881743 291215     cutoff   71      -42172.000 -42251.849  0.19%   157 3302s
 882971 291522 -42211.048   90  196 -42172.000 -42251.805  0.19%   157 3306s
 884163 291869 -42226.424   65  196 -42172.000 -42251.771  0.19%   157 3310s
 885325 292057 -42229.137   76  189 -42172.000 -42251.733  0.19%   157 3315s
 886355 292444 -42181.433   83   99 -42172.000 -42251.687  0.19%   157 3320s
 888413 293031 -42207.185   78  264 -42172.000 -42251.619  0.19%   157 3326s
 889757 293346 -42225.341   75  221 -42172.000 -42251.567  0.19%   157 3331s
 890918 293668 -42204.098   87  168 -42172.000 -42251.532  0.19%   157 3335s
 892177 293961 -42226.519   74  258 -42172.000 -42251.490  0.19%   157 3340s
 893824 294346 -42233.756   69  241 -42172.000 -42251.426  0.19%   157 3346s
 895138 294694 -42210.455   92  153 -42172.000 -42251.375  0.19%   157 3351s
 896423 295000     cutoff   77      -42172.000 -42251.319  0.19%   157 3356s
 897628 295252 -42239.733   60  255 -42172.000 -42251.269  0.19%   157 3360s
 899426 295733 -42192.728   80  232 -42172.000 -42251.208  0.19%   156 3367s
 900558 295998     cutoff   87      -42172.000 -42251.147  0.19%   156 3371s
 901704 296305 -42178.110   76  216 -42172.000 -42251.094  0.19%   156 3376s
 902744 296655 -42200.183   73  229 -42172.000 -42251.056  0.19%   156 3381s
 904169 297091 -42213.841   79  217 -42172.000 -42251.018  0.19%   156 3385s
 906029 297647 -42182.309   54  266 -42172.000 -42250.971  0.19%   156 3391s
 907244 298056 -42179.139   82  232 -42172.000 -42250.931  0.19%   156 3396s
 908374 298343 -42181.758   63  296 -42172.000 -42250.900  0.19%   156 3400s
 910249 298849     cutoff   62      -42172.000 -42250.817  0.19%   156 3406s
 911352 299167 -42190.649   60  287 -42172.000 -42250.780  0.19%   156 3411s
 912589 299447     cutoff   65      -42172.000 -42250.746  0.19%   156 3415s
 913779 299734 -42177.928   75  173 -42172.000 -42250.695  0.19%   156 3420s
 915735 300228 -42195.895   84  143 -42172.000 -42250.631  0.19%   156 3426s
 916882 300540 -42232.472   77  234 -42172.000 -42250.591  0.19%   156 3431s
 918097 300874 -42186.033   86  246 -42172.000 -42250.543  0.19%   156 3435s
 919225 301211     cutoff   87      -42172.000 -42250.514  0.19%   156 3440s
 920476 301604 -42187.780   84  260 -42172.000 -42250.482  0.19%   156 3445s
 922342 302115 -42176.339   88  207 -42172.000 -42250.427  0.19%   156 3451s
 923568 302375 -42202.429   74  169 -42172.000 -42250.382  0.19%   156 3456s
 924736 302643 -42234.808   65  286 -42172.000 -42250.328  0.19%   156 3460s
 925892 302985 -42202.463   77  278 -42172.000 -42250.292  0.19%   156 3465s
 927183 303423 -42178.251   99  189 -42172.000 -42250.255  0.19%   156 3470s
 929153 304056 -42199.719   79  145 -42172.000 -42250.201  0.19%   156 3476s
 930440 304242 -42224.968   90  182 -42172.000 -42250.155  0.19%   156 3481s
 931522 304583 -42190.747   85  210 -42172.000 -42250.125  0.19%   156 3485s
 933354 304963 -42216.166   68  216 -42172.000 -42250.064  0.19%   156 3492s
 934567 305181     cutoff   63      -42172.000 -42250.020  0.19%   156 3496s
 935618 305476 -42225.552   82  170 -42172.000 -42249.981  0.18%   156 3500s
 936936 305774 -42182.538   78  197 -42172.000 -42249.918  0.18%   156 3505s
 938855 306177 -42201.526  102  208 -42172.000 -42249.868  0.18%   156 3511s
 940077 306510     cutoff   93      -42172.000 -42249.817  0.18%   156 3516s
 941325 306732     cutoff   62      -42172.000 -42249.772  0.18%   156 3520s
 943009 307210     cutoff   64      -42172.000 -42249.706  0.18%   156 3526s
 944331 307546 -42209.258   89  208 -42172.000 -42249.671  0.18%   156 3530s
 945504 307821     cutoff   89      -42172.000 -42249.641  0.18%   156 3535s
 947348 308273 -42230.627   94  269 -42172.000 -42249.589  0.18%   156 3541s
 948633 308613 -42181.122   96  257 -42172.000 -42249.543  0.18%   156 3545s
 950247 309071 -42226.096   84  278 -42172.000 -42249.490  0.18%   156 3551s
 951271 309236 -42244.476   75  259 -42172.000 -42249.454  0.18%   156 3555s
 952542 309582 -42217.157   73  262 -42172.000 -42249.413  0.18%   156 3560s
 954289 309984     cutoff   90      -42172.000 -42249.357  0.18%   156 3566s
 955547 310182 -42206.433   83  232 -42172.000 -42249.323  0.18%   156 3570s
 957263 310618 -42207.461   93  142 -42172.000 -42249.278  0.18%   156 3575s
 958797 311033     cutoff   78      -42172.000 -42249.232  0.18%   156 3581s
 960018 311336 -42239.402   92  175 -42172.000 -42249.196  0.18%   156 3586s
 961184 311632 -42181.794   83  238 -42172.000 -42249.159  0.18%   156 3590s
 962719 312033 -42209.130   75  233 -42172.000 -42249.129  0.18%   156 3596s
 963850 312283     cutoff   69      -42172.000 -42249.106  0.18%   156 3600s

Cutting planes:
  Gomory: 44
  Cover: 869
  Clique: 74
  MIR: 624
  StrongCG: 238
  Flow cover: 323
  Inf proof: 17
  Zero half: 15
  RLT: 16
  Relax-and-lift: 4

Explored 964054 nodes (150251412 simplex iterations) in 3600.00 seconds (7505.23 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -42172 -42157 -41987 ... -41509

Time limit reached
Best objective -4.217200000000e+04, best bound -4.224900000000e+04, gap 0.1826%
